 2023-10-22 16:58:51,334-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\8. Order, Enum, relacionamento muitos-para-um.ts
 2023-10-22 16:58:51,387-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\9. Payment, relacionamento um-para-um.ts
 2023-10-22 16:58:51,441-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\10. Muitos-para-muitos, column unique e text.ts
 2023-10-22 16:58:51,497-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\11. Muitos-para-muitos com classe de associação PARTE 1.ts
 2023-10-22 16:58:51,554-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\12. Muitos-para-muitos com classe de associação PARTE 2.ts
 2023-10-22 16:58:51,610-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\13. Seeding da base de dados.ts
 2023-10-22 16:58:51,663-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\14. Gerando equals e hashCode das entidades.ts
 2023-10-22 16:58:51,724-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\2. Modelo de Domínio e ORM\15.  Desafio Modelo de domínio e ORM.ts
 2023-10-22 16:58:51,787-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\1. Visão geral do capítulo.ts
 2023-10-22 16:58:51,841-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\2. Material de apoio do capítulo.ts
 2023-10-22 16:58:51,900-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\3. O que é uma API REST.ts
 2023-10-22 16:58:51,952-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\4. Recursos, URL, parâmetros de consulta e de rota.ts
 2023-10-22 16:58:52,007-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\5. Padrões de URL, verbos HTTP, códigos de resposta.ts
 2023-10-22 16:58:52,063-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\6. Padrão camadas.ts
 2023-10-22 16:58:52,116-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\7. Aviso - DSCommerce preparado.ts
 2023-10-22 16:58:52,180-INFO-run ffprobe: C:\Users\Hercules\Desktop\Java Spring Professional\3. API REST, camadas, CRUD, exceções, validações\8. Primeiro teste da API.ts
